id,book_id,format,retailer_id,store_id,date,price,quantity_sold,revenue
1326,165,Audiobook,3,205,2023-08-09,23.77,41,974.57
1327,101,Audiobook,3,231,2024-06-01,24.37,19,463.03
1328,104,Audiobook,1,89,2023-11-28,28.13,13,365.69
1329,299,Hardcover,1,6,2023-02-19,27.03,9,243.27
1330,185,Audiobook,5,349,2026-01-14,25.67,5,128.35
1331,95,Audiobook,9,486,2025-12-17,21.89,14,306.46
1332,257,eBook,2,142,2024-12-22,12.32,36,443.52
1333,35,Audiobook,1,81,2025-06-17,26.24,5,131.2
1334,66,eBook,3,237,2025-11-25,8.7,32,278.4
1335,27,eBook,3,258,2026-01-12,8.15,19,154.85
1336,200,Hardcover,4,295,2025-01-02,33.71,11,370.81
1337,39,Mass Market Paperback,10,513,2025-12-30,9.96,34,338.64
1338,160,Mass Market Paperback,1,114,2025-03-28,9.22,45,414.9
1339,299,eBook,5,347,2025-08-22,12.56,3,37.68
1340,216,Paperback,1,61,2024-06-18,15.66,49,767.34
1341,72,Mass Market Paperback,1,64,2024-02-23,12.26,22,269.72
1342,121,Hardcover,1,37,2025-01-08,33.05,37,1222.85
1343,178,Audiobook,1,83,2023-05-25,25.97,40,1038.8
1344,283,Paperback,1,107,2025-11-04,15.34,3,46.02
1345,19,Mass Market Paperback,7,442,2025-10-14,9.89,23,227.47
1346,245,Paperback,1,27,2024-09-13,14.1,4,56.4
1347,101,Mass Market Paperback,1,19,2025-12-30,12.43,44,546.92
1348,283,Hardcover,2,129,2025-11-07,28.86,25,721.5
1349,221,Mass Market Paperback,2,121,2025-05-24,9.54,29,276.66
1350,189,Paperback,3,244,2024-12-21,15.71,4,62.84
1351,119,Mass Market Paperback,1,47,2023-07-08,9.03,27,243.81
1352,8,Hardcover,7,450,2024-05-26,25.76,9,231.84
1353,93,Hardcover,3,251,2025-02-06,28.13,39,1097.07
1354,150,Mass Market Paperback,2,126,2023-09-23,10.58,43,454.94
1355,40,eBook,10,507,2023-06-06,14.56,14,203.84
1356,183,Audiobook,4,300,2024-03-27,27.12,24,650.88
1357,126,eBook,10,516,2025-12-14,10.22,35,357.7
1358,54,eBook,10,498,2023-04-21,14.29,46,657.34
1359,144,Paperback,3,237,2023-06-10,18.55,34,630.7
1360,157,Paperback,2,146,2026-02-06,14.6,47,686.2
1361,19,Audiobook,1,117,2024-04-26,26.49,30,794.7
1362,11,Hardcover,5,394,2025-10-18,27.69,38,1052.22
1363,154,Hardcover,5,394,2023-06-23,27.78,40,1111.2
1364,254,Audiobook,3,230,2024-07-28,23.84,3,71.52
1365,106,Paperback,1,54,2025-02-15,17.29,35,605.15
1366,157,Mass Market Paperback,5,345,2023-03-06,12.04,2,24.08
1367,135,Hardcover,7,445,2024-03-19,28.4,40,1136.0
1368,219,Hardcover,4,295,2023-04-27,30.52,47,1434.44
1369,274,Audiobook,4,267,2025-08-07,25.72,37,951.64
1370,84,Audiobook,2,136,2025-02-19,27.45,16,439.2
1371,8,eBook,4,303,2024-07-28,8.59,16,137.44
1372,173,Audiobook,5,371,2026-03-15,20.38,18,366.84
1373,138,Mass Market Paperback,4,329,2024-05-28,9.04,20,180.8
1374,136,Audiobook,1,10,2024-01-02,24.62,29,713.98
1375,239,eBook,3,224,2023-03-17,11.35,36,408.6
1376,210,Mass Market Paperback,4,322,2024-12-20,12.75,18,229.5
1377,33,Paperback,4,266,2025-06-21,15.28,18,275.04
1378,254,Paperback,1,51,2024-11-16,17.14,10,171.4
1379,120,Hardcover,7,451,2023-08-23,26.83,33,885.39
1380,297,Hardcover,1,63,2024-12-22,30.52,15,457.8
1381,133,Hardcover,1,46,2024-06-11,31.77,23,730.71
1382,308,eBook,7,455,2024-04-25,8.75,33,288.75
1383,58,Hardcover,5,381,2025-11-12,27.36,21,574.56
1384,213,Audiobook,1,26,2023-05-27,28.75,10,287.5
1385,168,eBook,5,384,2025-01-07,14.82,42,622.44
1386,241,Mass Market Paperback,1,46,2024-08-25,9.11,24,218.64
1387,149,Mass Market Paperback,3,217,2023-11-04,9.09,39,354.51
1388,161,Mass Market Paperback,5,353,2025-11-12,12.12,46,557.52
1389,111,Mass Market Paperback,2,154,2025-02-14,9.12,47,428.64
1390,196,Hardcover,10,516,2023-06-10,34.58,15,518.7
1391,295,Mass Market Paperback,1,53,2025-09-04,11.92,34,405.28
1392,311,Mass Market Paperback,4,276,2025-01-28,11.07,21,232.47
1393,100,eBook,3,249,2026-03-24,14.37,22,316.14
1394,186,Audiobook,3,247,2024-09-06,23.14,8,185.12
1395,228,eBook,10,518,2025-04-19,8.55,36,307.8
1396,40,Audiobook,6,429,2025-01-11,26.04,29,755.16
1397,118,Paperback,6,418,2026-03-12,18.62,16,297.92
1398,300,Paperback,5,350,2026-01-29,17.02,19,323.38
1399,161,Hardcover,2,152,2023-08-30,29.08,33,959.64
1400,295,Paperback,1,16,2026-02-07,18.49,30,554.7
1401,86,Audiobook,9,482,2023-09-05,22.62,36,814.32
1402,52,Hardcover,2,171,2023-09-16,33.33,2,66.66
1403,38,Mass Market Paperback,6,433,2023-09-29,12.46,25,311.5
1404,182,Audiobook,4,301,2023-09-19,26.96,16,431.36
1405,61,eBook,1,111,2024-11-20,12.13,40,485.2
1406,24,eBook,8,461,2023-06-01,14.64,27,395.28
1407,224,Audiobook,2,188,2024-08-15,26.99,47,1268.53
1408,302,Hardcover,5,379,2025-10-24,26.51,1,26.51
1409,233,eBook,4,287,2025-02-15,11.06,33,364.98
1410,50,eBook,10,521,2024-04-20,11.44,4,45.76
1411,219,eBook,2,183,2024-08-07,10.68,49,523.32
1412,74,Paperback,4,322,2023-03-27,16.14,18,290.52
1413,51,eBook,4,281,2025-10-05,9.15,19,173.85
1414,250,Paperback,4,266,2025-06-17,18.42,19,349.98
1415,311,Hardcover,4,286,2025-11-12,34.24,43,1472.32
1416,73,Paperback,2,173,2023-07-16,16.75,33,552.75
1417,15,Hardcover,2,200,2025-05-09,34.59,35,1210.65
1418,4,Hardcover,7,437,2025-09-27,28.69,19,545.11
1419,228,Paperback,1,113,2025-12-02,18.15,19,344.85
1420,62,Audiobook,2,141,2025-06-17,24.92,6,149.52
1421,143,eBook,3,228,2023-08-27,13.62,48,653.76
1422,39,Paperback,8,465,2024-10-31,16.53,18,297.54
1423,263,eBook,7,444,2023-06-01,14.24,3,42.72
1424,52,eBook,1,37,2025-12-03,9.32,36,335.52
1425,5,Paperback,3,201,2024-05-18,16.92,15,253.8
1426,136,Paperback,10,509,2025-08-20,16.41,12,196.92
1427,145,Paperback,3,220,2023-09-27,17.16,6,102.96
1428,2,Hardcover,3,214,2025-06-08,29.9,40,1196.0
1429,92,Audiobook,5,390,2023-07-06,26.87,40,1074.8
1430,299,eBook,2,185,2024-04-25,11.38,43,489.34
1431,154,eBook,6,402,2024-04-19,12.67,32,405.44
1432,307,Mass Market Paperback,3,225,2025-01-01,10.91,7,76.37
1433,58,Audiobook,3,254,2024-08-11,29.68,21,623.28
1434,218,Paperback,1,117,2024-11-11,16.31,21,342.51
1435,178,Paperback,10,501,2025-03-26,17.86,31,553.66
1436,308,Paperback,10,520,2025-04-23,14.13,18,254.34
1437,111,Hardcover,4,268,2025-04-17,30.61,21,642.81
1438,163,Audiobook,6,409,2025-04-22,28.08,28,786.24
1439,134,eBook,5,348,2023-04-22,11.39,15,170.85
1440,24,Audiobook,2,171,2024-09-23,24.09,37,891.33
1441,275,Hardcover,5,338,2024-02-27,34.47,40,1378.8
1442,67,Hardcover,5,389,2026-01-10,34.49,2,68.98
1443,47,eBook,1,65,2024-11-13,13.36,36,480.96
1444,26,Paperback,2,161,2025-11-28,15.8,13,205.4
1445,275,Paperback,5,383,2025-03-21,15.44,11,169.84
1446,170,Paperback,1,14,2025-04-26,16.75,16,268.0
1447,19,Mass Market Paperback,10,497,2023-02-11,9.4,26,244.4
1448,22,eBook,3,254,2023-11-18,10.1,15,151.5
1449,18,Hardcover,6,411,2024-07-11,33.12,25,828.0
1450,68,Hardcover,6,426,2024-07-06,25.76,33,850.08
1451,11,Mass Market Paperback,1,98,2023-01-31,11.41,10,114.1
1452,302,Paperback,5,332,2025-06-25,18.15,20,363.0
1453,218,Hardcover,3,208,2025-12-22,28.01,30,840.3
1454,52,Mass Market Paperback,7,440,2024-06-25,10.88,19,206.72
1455,48,Audiobook,4,292,2024-03-31,25.6,31,793.6
1456,274,Paperback,6,404,2025-11-03,15.9,32,508.8
1457,191,Hardcover,1,26,2026-01-24,29.51,37,1091.87
1458,204,Paperback,1,112,2025-11-09,16.23,31,503.13
1459,160,Paperback,1,98,2024-11-11,18.04,6,108.24
1460,288,Paperback,3,256,2025-04-17,18.31,32,585.92
1461,43,Audiobook,3,239,2023-10-17,26.15,31,810.65
1462,31,eBook,5,346,2025-10-07,10.87,48,521.76
1463,78,eBook,6,417,2024-08-08,12.81,39,499.59
1464,3,Paperback,10,512,2024-07-03,17.77,32,568.64
1465,161,eBook,1,84,2024-04-27,11.22,31,347.82
1466,54,Hardcover,1,14,2025-05-21,28.75,49,1408.75
1467,83,Hardcover,1,117,2024-12-19,26.65,29,772.85
1468,20,Audiobook,10,499,2025-05-18,21.7,34,737.8
1469,72,Audiobook,2,121,2026-01-25,23.98,19,455.62
1470,223,eBook,5,381,2024-08-25,11.65,40,466.0
1471,289,Paperback,3,210,2025-09-09,15.44,44,679.36
1472,315,Mass Market Paperback,9,474,2025-01-30,11.41,31,353.71
1473,108,Paperback,9,486,2024-11-07,14.81,46,681.26
1474,6,Audiobook,1,69,2024-10-12,21.78,31,675.18
1475,3,Paperback,8,470,2024-09-30,14.99,7,104.93
1476,170,Hardcover,2,161,2023-07-13,31.24,39,1218.36
1477,35,Mass Market Paperback,1,15,2024-12-18,12.52,23,287.96
1478,99,eBook,4,314,2024-07-16,13.74,28,384.72
1479,189,eBook,3,208,2025-04-05,11.92,42,500.64
1480,40,Hardcover,2,183,2023-11-09,32.3,18,581.4
1481,135,Hardcover,5,393,2026-02-28,26.26,34,892.84
1482,170,Mass Market Paperback,9,485,2026-03-24,11.41,48,547.68
1483,108,Hardcover,1,94,2023-12-11,32.82,14,459.48
1484,315,Paperback,5,332,2023-10-28,14.81,1,14.81
1485,40,Paperback,7,436,2023-04-17,16.55,29,479.95
1486,242,eBook,3,247,2024-10-31,11.49,8,91.92
1487,287,Audiobook,9,486,2025-11-23,27.73,46,1275.58
1488,182,Mass Market Paperback,3,220,2024-09-30,10.26,6,61.56
1489,86,Paperback,7,453,2024-07-22,18.19,36,654.84
1490,251,Hardcover,5,357,2024-05-28,30.57,28,855.96
1491,92,eBook,5,355,2023-06-08,13.98,50,699.0
1492,218,Mass Market Paperback,5,392,2025-02-19,11.23,13,145.99
1493,192,Hardcover,2,200,2024-05-09,26.95,24,646.8
1494,3,eBook,3,260,2024-09-27,8.65,24,207.6
1495,258,Mass Market Paperback,4,282,2023-01-27,10.08,42,423.36
1496,246,Hardcover,3,260,2025-03-26,34.95,46,1607.7
1497,141,Mass Market Paperback,9,483,2023-04-28,12.28,46,564.88
1498,312,Audiobook,1,107,2025-07-19,21.73,48,1043.04
1499,20,Hardcover,2,157,2025-01-26,31.12,46,1431.52
1500,91,Hardcover,1,58,2023-09-27,29.19,8,233.52
1501,330,Mass Market Paperback,4,295,2026-02-21,11.49,50,574.5
1502,322,Hardcover,1,33,2023-02-12,33.05,5,165.25
1503,317,eBook,4,303,2025-05-03,10.57,36,380.52
1504,322,Audiobook,4,272,2023-07-25,23.97,12,287.64
1505,330,Paperback,6,399,2024-11-04,18.38,29,533.02
1506,329,Paperback,4,281,2026-02-24,15.79,14,221.06
1507,330,Audiobook,9,488,2026-03-18,21.83,31,676.73
1508,337,Hardcover,1,16,2025-07-17,30.31,30,909.3
1509,319,Audiobook,1,5,2024-11-06,20.71,42,869.82
1510,334,eBook,4,327,2025-12-27,12.42,38,471.96
1511,329,Paperback,6,407,2024-06-19,14.67,4,58.68
1512,317,eBook,4,300,2023-04-08,11.57,36,416.52
1513,321,Hardcover,3,236,2025-06-18,31.95,27,862.65
1514,322,Audiobook,5,374,2023-08-28,21.71,18,390.78
1515,318,Paperback,5,363,2026-02-20,17.87,12,214.44
1516,336,Hardcover,2,154,2023-10-29,32.24,9,290.16
1517,333,Hardcover,5,389,2023-06-27,32.58,42,1368.36
1518,321,Paperback,2,165,2024-12-25,17.06,49,835.94
1519,326,eBook,2,193,2023-04-19,13.66,28,382.48
1520,325,Hardcover,1,13,2024-01-03,26.46,42,1111.32
1521,323,Hardcover,7,455,2025-02-10,32.82,16,525.12
1522,335,Paperback,7,455,2023-06-14,18.37,11,202.07
1523,327,eBook,6,407,2024-06-02,12.12,38,460.56
1524,316,Paperback,4,293,2024-09-07,14.65,1,14.65
1525,333,eBook,1,75,2024-08-28,8.86,28,248.08
1526,317,Paperback,5,343,2024-12-25,17.02,21,357.42
1527,337,Hardcover,3,233,2025-10-06,28.76,18,517.68
1528,333,Hardcover,6,410,2023-11-05,32.63,19,619.97
1529,329,Paperback,1,56,2025-11-15,14.86,27,401.22
1530,322,eBook,1,97,2024-05-10,9.14,37,338.18
1531,329,Mass Market Paperback,2,135,2023-01-09,12.76,13,165.88
1532,321,Hardcover,2,188,2024-09-07,34.88,17,592.96
1533,334,Paperback,1,37,2025-05-31,14.01,42,588.42
1534,332,Audiobook,3,239,2025-03-21,20.73,38,787.74
1535,326,Paperback,1,94,2025-06-09,16.38,40,655.2
1536,327,Paperback,10,497,2025-10-25,15.15,37,560.55
1537,322,Audiobook,2,138,2023-07-25,26.1,12,313.2
1538,331,Paperback,2,172,2024-05-23,18.19,17,309.23
1539,336,Mass Market Paperback,3,233,2026-03-14,9.3,16,148.8
1540,337,Audiobook,3,248,2025-11-23,25.23,5,126.15
1541,324,Mass Market Paperback,1,100,2024-10-25,10.33,13,134.29
1542,336,Hardcover,2,195,2023-07-15,29.36,21,616.56
1543,317,Paperback,4,262,2024-08-22,15.33,43,659.19
1544,316,Mass Market Paperback,5,374,2026-03-28,10.17,47,477.99
1545,319,eBook,4,313,2023-11-23,10.71,45,481.95
1546,332,Paperback,5,364,2024-06-17,16.25,2,32.5
1547,323,Mass Market Paperback,1,19,2023-10-17,9.3,25,232.5
1548,327,Audiobook,1,76,2024-10-13,22.44,10,224.4
1549,316,Paperback,4,263,2023-03-01,15.05,22,331.1
1550,318,Audiobook,1,83,2023-01-02,21.13,28,591.64
1551,350,Paperback,4,300,2025-06-16,15.19,8,121.52
1552,350,Mass Market Paperback,2,149,2025-09-01,12.99,16,207.84
1553,350,Mass Market Paperback,1,30,2025-10-12,9.0,18,162.0
1554,350,Paperback,10,520,2025-09-12,17.95,13,233.35
1555,350,Paperback,1,90,2025-07-18,15.65,8,125.2
1556,350,eBook,3,232,2025-10-10,11.73,14,164.22
1557,350,Hardcover,7,449,2025-04-09,25.8,13,335.4
1558,350,Mass Market Paperback,3,218,2025-11-01,9.3,46,427.8
1559,350,Hardcover,1,82,2025-06-18,25.94,30,778.2
1560,350,Hardcover,2,125,2025-10-03,27.71,41,1136.11
1561,350,Mass Market Paperback,6,414,2025-06-29,9.22,50,461.0
1562,350,Mass Market Paperback,9,484,2025-10-26,11.11,15,166.65
1563,351,Audiobook,1,54,2025-03-12,20.12,3,60.36
1564,351,Hardcover,7,444,2025-09-11,32.45,49,1590.05
1565,351,eBook,10,501,2025-03-02,14.89,37,550.93
1566,351,Audiobook,1,98,2025-01-29,28.22,42,1185.24
1567,351,eBook,10,498,2025-03-17,11.71,2,23.42
1568,351,Audiobook,9,493,2025-06-30,25.75,4,103.0
1569,351,Hardcover,1,91,2025-03-16,32.0,16,512.0
1570,351,Audiobook,9,488,2025-12-08,21.12,25,528.0
1571,351,Paperback,1,89,2025-02-22,15.19,14,212.66
1572,351,Paperback,3,239,2025-03-24,14.74,4,58.96
1573,351,Mass Market Paperback,6,428,2025-12-10,12.07,37,446.59
1574,351,Mass Market Paperback,9,483,2025-09-08,10.06,7,70.42
1575,351,Audiobook,4,295,2025-11-15,22.94,18,412.92
1576,351,Paperback,1,73,2025-08-21,14.08,32,450.56
1577,352,Paperback,1,112,2025-01-10,14.03,43,603.29
1578,352,Paperback,7,436,2025-09-19,17.38,50,869.0
1579,352,Hardcover,4,291,2025-03-26,34.5,25,862.5
1580,352,Audiobook,6,412,2025-08-24,25.32,50,1266.0
1581,352,Audiobook,1,89,2025-04-10,28.44,19,540.36
1582,352,eBook,4,288,2025-09-26,10.2,13,132.6
1583,352,Audiobook,6,404,2025-07-08,29.84,50,1492.0
1584,352,Mass Market Paperback,5,388,2025-09-16,10.59,17,180.03
1585,353,eBook,2,141,2025-02-10,12.72,10,127.2
1586,353,Hardcover,1,59,2025-07-04,27.11,38,1030.18
1587,353,Hardcover,2,123,2025-09-28,33.55,38,1274.9
1588,353,Paperback,5,352,2025-11-24,15.34,11,168.74
1589,353,Mass Market Paperback,5,386,2025-01-31,11.92,38,452.96
1590,353,eBook,1,6,2025-02-14,8.54,30,256.2
1591,353,Audiobook,10,508,2025-01-25,27.47,10,274.7
1592,353,Mass Market Paperback,7,441,2025-07-27,12.39,5,61.95
1593,353,Hardcover,2,130,2025-01-03,25.3,50,1265.0
1594,353,eBook,2,179,2025-01-20,13.71,17,233.07
1595,353,Hardcover,6,398,2025-10-05,25.69,36,924.84
1596,353,Hardcover,3,209,2025-09-19,26.77,31,829.87
1597,354,Audiobook,7,447,2025-06-16,22.29,32,713.28
1598,354,Audiobook,3,201,2025-10-17,27.37,36,985.32
1599,354,Hardcover,4,315,2025-07-25,27.11,40,1084.4
1600,354,eBook,7,440,2025-11-26,10.37,42,435.54
1601,354,Mass Market Paperback,3,219,2025-04-08,10.99,42,461.58
1602,354,eBook,5,354,2025-05-11,13.57,11,149.27
1603,354,Paperback,8,458,2025-12-10,18.15,34,617.1
1604,354,eBook,1,97,2025-05-30,11.44,45,514.8
1605,354,Mass Market Paperback,4,297,2025-09-03,11.72,18,210.96
1606,354,Hardcover,6,430,2025-03-30,34.09,38,1295.42
1607,354,Mass Market Paperback,6,410,2025-08-10,11.09,28,310.52
1608,354,Audiobook,5,365,2025-02-22,28.04,35,981.4
1609,354,Audiobook,6,396,2025-08-31,29.14,11,320.54
1610,355,Audiobook,1,25,2025-10-11,26.11,17,443.87
1611,355,eBook,10,524,2025-11-01,14.62,29,423.98
1612,355,Mass Market Paperback,6,398,2025-08-15,9.07,5,45.35
1613,355,eBook,1,113,2025-06-19,12.59,39,491.01
1614,355,eBook,2,148,2025-06-29,9.01,29,261.29
1615,355,Hardcover,5,352,2025-03-26,29.92,19,568.48
1616,355,Hardcover,4,263,2025-07-02,33.82,43,1454.26
1617,355,Paperback,1,25,2025-03-12,15.64,45,703.8
1618,355,Mass Market Paperback,7,443,2025-08-31,9.39,41,384.99
1619,355,Paperback,1,37,2025-04-29,17.59,38,668.42
1620,355,Hardcover,1,23,2025-09-05,31.1,28,870.8
1621,355,Hardcover,10,499,2025-02-16,25.57,23,588.11
1622,355,eBook,2,199,2025-08-28,10.83,5,54.15
1623,355,eBook,1,33,2025-09-18,11.62,38,441.56
1624,356,Mass Market Paperback,5,360,2025-04-02,12.16,18,218.88
1625,356,Hardcover,1,89,2025-06-05,32.41,35,1134.35
1626,356,Paperback,9,491,2025-09-25,15.82,29,458.78
1627,356,Hardcover,5,393,2025-05-06,30.44,29,882.76
1628,356,Mass Market Paperback,2,173,2025-07-30,10.84,24,260.16
1629,356,Audiobook,4,321,2025-03-04,22.33,33,736.89
1630,356,eBook,4,323,2025-05-15,14.58,24,349.92
1631,356,Hardcover,3,256,2025-04-28,25.43,36,915.48
1632,356,Hardcover,3,211,2025-11-04,29.22,6,175.32
1633,356,Audiobook,3,254,2025-12-12,22.27,32,712.64
1634,357,Paperback,5,342,2025-06-19,18.61,8,148.88
1635,357,Mass Market Paperback,6,410,2025-09-08,11.3,12,135.6
1636,357,Audiobook,1,37,2025-09-05,21.51,2,43.02
1637,357,Paperback,10,503,2025-01-26,14.07,24,337.68
1638,357,Mass Market Paperback,4,287,2025-05-11,10.86,6,65.16
1639,357,Mass Market Paperback,1,38,2025-08-05,9.37,30,281.1
1640,357,eBook,1,108,2025-03-11,11.22,12,134.64
1641,357,Mass Market Paperback,4,304,2025-03-25,12.65,49,619.85
1642,357,eBook,4,264,2025-02-28,14.73,34,500.82
1643,357,Paperback,3,229,2025-01-08,15.44,29,447.76
1644,357,eBook,1,7,2025-07-31,13.06,12,156.72
1645,357,Audiobook,1,34,2025-10-12,28.58,12,342.96
1646,358,Audiobook,6,406,2025-12-27,26.41,14,369.74
1647,358,Hardcover,5,348,2025-03-08,34.19,7,239.33
1648,358,Paperback,3,253,2025-06-08,17.16,30,514.8
1649,358,eBook,2,132,2025-10-06,12.76,7,89.32
1650,358,Hardcover,1,29,2025-12-08,26.16,38,994.08
1651,358,eBook,4,282,2025-03-12,10.93,29,316.97
1652,358,Paperback,2,155,2025-11-15,15.19,34,516.46
1653,358,Hardcover,3,232,2025-09-11,32.09,39,1251.51
1654,359,Audiobook,3,205,2025-07-24,27.1,2,54.2
1655,359,Hardcover,7,437,2025-04-18,31.21,26,811.46
1656,359,Hardcover,5,367,2025-02-26,30.49,34,1036.66
1657,359,Mass Market Paperback,2,157,2025-11-06,11.28,48,541.44
1658,359,eBook,1,69,2025-03-26,11.16,9,100.44
1659,359,Hardcover,4,275,2025-09-30,25.71,27,694.17
1660,359,eBook,3,238,2025-07-21,9.01,34,306.34
1661,359,Hardcover,6,417,2025-08-21,29.08,30,872.4
1662,359,eBook,1,42,2025-07-26,10.51,46,483.46
1663,359,Paperback,1,100,2025-03-03,15.53,34,528.02
1664,359,eBook,7,446,2025-06-04,8.65,49,423.85
1665,359,Audiobook,4,291,2025-04-22,23.16,2,46.32
1666,359,eBook,4,305,2025-08-08,14.14,19,268.66
1667,359,eBook,5,367,2025-01-15,12.82,18,230.76
1668,360,Hardcover,2,125,2025-04-14,29.96,31,928.76
1669,360,eBook,1,63,2025-12-20,14.05,50,702.5
1670,360,Audiobook,2,165,2025-10-19,28.34,16,453.44
1671,360,Paperback,1,35,2025-10-25,14.06,32,449.92
1672,360,Audiobook,4,311,2025-08-09,23.73,49,1162.77
1673,360,Hardcover,3,235,2025-02-12,34.99,35,1224.65
1674,360,Mass Market Paperback,3,256,2025-07-15,12.43,1,12.43
1675,360,eBook,5,351,2025-07-20,11.21,33,369.93
1676,360,Mass Market Paperback,6,434,2025-07-25,11.34,27,306.18
1677,361,Hardcover,1,111,2025-06-09,30.98,4,123.92
1678,361,Audiobook,5,350,2025-04-20,22.94,22,504.68
1679,361,Paperback,5,341,2025-07-21,16.32,12,195.84
1680,361,Mass Market Paperback,1,64,2025-05-09,10.47,39,408.33
1681,361,Audiobook,6,413,2025-05-24,21.32,25,533.0
1682,361,Hardcover,1,101,2025-06-07,32.9,36,1184.4
1683,361,Mass Market Paperback,3,218,2025-11-16,11.88,9,106.92
1684,361,Mass Market Paperback,6,411,2025-12-31,12.41,9,111.69
1685,361,Paperback,5,357,2025-05-05,16.53,45,743.85
1686,361,Paperback,1,54,2025-06-11,15.93,42,669.06
1687,361,Audiobook,9,483,2025-11-09,25.16,32,805.12
1688,361,Hardcover,9,489,2025-04-29,30.67,11,337.37
1689,361,Hardcover,2,178,2025-07-22,25.58,48,1227.84
1690,361,Hardcover,5,392,2025-11-03,28.64,6,171.84
1691,362,Mass Market Paperback,1,114,2025-11-27,9.9,5,49.5
1692,362,eBook,3,258,2025-11-14,12.14,17,206.38
1693,362,Audiobook,1,119,2025-10-30,23.17,45,1042.65
1694,362,Audiobook,1,117,2025-12-30,29.98,42,1259.16
1695,362,Hardcover,1,27,2025-08-20,27.99,1,27.99
1696,362,Audiobook,8,463,2025-10-04,24.1,35,843.5
1697,362,Mass Market Paperback,7,451,2025-09-13,12.94,20,258.8
1698,362,Audiobook,1,35,2025-11-22,23.16,34,787.44
1699,363,Paperback,10,512,2025-09-23,18.73,36,674.28
1700,363,Paperback,5,358,2025-11-08,16.83,11,185.13
1701,363,Paperback,4,306,2025-09-27,15.63,39,609.57
1702,363,Audiobook,5,377,2025-09-08,20.35,24,488.4
1703,363,Hardcover,3,238,2025-09-24,31.82,38,1209.16
1704,363,Hardcover,7,448,2025-12-10,34.35,24,824.4
1705,363,Paperback,1,76,2025-12-11,18.05,22,397.1
1706,363,eBook,1,46,2025-10-19,14.36,4,57.44
1707,363,Hardcover,5,363,2025-11-20,25.45,36,916.2
1708,363,Hardcover,5,392,2025-09-07,33.68,11,370.48
1721,335,eBook,1,92,2023-06-26,13.88,48,666.24
1722,335,eBook,1,92,2023-09-03,8.61,47,404.67
1723,335,Mass Market Paperback,1,92,2025-04-15,10.53,33,347.49
1724,335,eBook,1,92,2024-11-30,13.02,28,364.56
1725,335,eBook,7,443,2026-03-10,8.28,15,124.2
1726,335,Hardcover,7,443,2025-07-08,30.69,15,460.35
1727,335,Audiobook,7,443,2022-12-08,22.31,33,736.23
1728,335,Paperback,6,419,2023-11-30,16.04,20,320.8
1729,335,Hardcover,6,419,2024-06-29,26.06,27,703.62
1730,335,eBook,6,419,2024-05-19,10.53,13,136.89
1731,335,Audiobook,6,419,2023-12-28,21.74,11,239.14
1732,335,Paperback,1,52,2025-09-30,16.19,20,323.8
1733,335,Paperback,1,52,2026-03-18,18.13,46,833.98
1734,335,Audiobook,1,52,2024-12-20,25.85,48,1240.8
1735,335,Audiobook,1,52,2023-03-30,28.17,6,169.02
1736,335,Hardcover,1,52,2024-01-25,33.15,45,1491.75
1737,335,eBook,2,172,2024-05-27,8.87,39,345.93
1738,335,Audiobook,2,172,2024-12-18,24.96,5,124.8
1739,335,eBook,2,172,2025-05-05,11.83,8,94.64
1740,335,Paperback,2,172,2024-03-20,15.95,28,446.6
1741,335,Mass Market Paperback,2,172,2025-04-16,9.69,18,174.42
1742,335,eBook,1,18,2026-03-19,13.82,21,290.22
1743,335,Mass Market Paperback,1,18,2024-08-15,12.6,1,12.6
1744,335,eBook,1,18,2022-11-03,12.98,13,168.74
1745,335,eBook,1,18,2025-05-20,11.27,19,214.13
1746,335,Paperback,10,498,2025-05-22,17.28,16,276.48
1747,335,Mass Market Paperback,10,498,2023-09-03,9.82,45,441.9
1748,335,Audiobook,10,498,2024-07-31,25.8,32,825.6
1749,335,Hardcover,10,498,2022-09-12,30.57,39,1192.23
1750,335,eBook,10,498,2025-06-21,9.26,14,129.64
1751,335,Paperback,9,478,2025-01-04,15.4,14,215.6
1752,335,Hardcover,9,478,2025-07-11,32.1,15,481.5
1753,335,Mass Market Paperback,9,478,2025-04-11,10.89,50,544.5
1754,335,eBook,2,142,2022-10-15,11.06,6,66.36
1755,335,eBook,2,142,2025-01-11,10.98,26,285.48
1756,335,Hardcover,2,142,2024-06-19,25.55,49,1251.95
1757,335,Audiobook,2,142,2023-05-29,21.46,6,128.76
1758,335,Hardcover,2,142,2025-08-24,31.54,46,1450.84
1759,335,eBook,2,142,2024-02-26,8.33,42,349.86
1760,335,Mass Market Paperback,9,475,2025-01-02,11.93,47,560.71
1761,335,Mass Market Paperback,9,475,2022-10-06,10.77,3,32.31
1762,335,Audiobook,9,475,2024-08-20,26.79,1,26.79
1763,335,Paperback,6,413,2024-02-07,14.67,37,542.79
1764,335,eBook,6,413,2026-02-02,11.77,44,517.88
1765,335,eBook,6,413,2025-06-13,11.79,5,58.95
1766,335,Audiobook,6,413,2024-11-13,25.5,21,535.5
1767,335,Hardcover,1,2,2025-12-26,31.33,45,1409.85
1768,335,Hardcover,1,2,2024-05-02,27.33,12,327.96
1769,335,Audiobook,1,2,2023-02-28,29.15,50,1457.5
1770,335,Hardcover,5,353,2022-10-18,34.89,25,872.25
1771,335,Mass Market Paperback,5,353,2022-12-29,9.56,32,305.92
